original_index,delta,period,city
2024,-251.0,4,GRONINGEN
855,-424.0,4,GRONINGEN
2693,-1496.0,4,GRONINGEN
3835,-975.0,4,GRONINGEN
731,-707.0,4,GRONINGEN
1412,-105.0,4,GRONINGEN
1903,-1001.0,4,GRONINGEN
915,-331.0,4,GRONINGEN
2445,650.0,4,GRONINGEN
2861,6108.0,4,GRONINGEN
3255,1967.0,4,GRONINGEN
1888,-703.0,4,GRONINGEN
3059,538.0,4,GRONINGEN
2315,-86.0,4,GRONINGEN
303,18977.0,4,GRONINGEN
70,-2940.0,4,GRONINGEN
3085,-1286.0,4,GRONINGEN
2235,-1627.0,4,GRONINGEN
2332,-385.0,4,GRONINGEN
2524,1045.0,4,GRONINGEN
3440,-589.0,4,GRONINGEN
878,1356.0,4,GRONINGEN
2267,8467.0,4,GRONINGEN
2347,-7103.0,4,GRONINGEN
2949,-348.0,4,GRONINGEN
2759,910.0,4,GRONINGEN
1956,429.0,4,GRONINGEN
1360,-1470.0,4,GRONINGEN
2469,-3795.0,4,GRONINGEN
2710,-711.0,4,GRONINGEN
2976,-2168.0,4,GRONINGEN
680,4621.0,4,GRONINGEN
3944,3277.0,4,GRONINGEN
3305,1501.0,4,GRONINGEN
2364,13.0,4,GRONINGEN
2748,1773.0,4,GRONINGEN
3938,466.0,4,GRONINGEN
1744,-4153.0,4,GRONINGEN
3555,-17.0,4,GRONINGEN
2966,470.0,4,GRONINGEN
1629,-194.0,4,GRONINGEN
1001,-768.0,4,GRONINGEN
1596,446.0,4,GRONINGEN
533,-337.0,4,GRONINGEN
2411,4470.0,4,GRONINGEN
1340,-3355.0,4,GRONINGEN
2379,-562.0,4,GRONINGEN
3926,-1437.0,4,GRONINGEN
1306,-1773.0,4,GRONINGEN
252,4891.0,4,GRONINGEN
2648,3551.0,4,GRONINGEN
2627,-27.0,4,GRONINGEN
2606,174.0,4,GRONINGEN
313,389.0,4,GRONINGEN
507,1668.0,4,GRONINGEN
3111,910.0,4,GRONINGEN
272,-6832.0,4,GRONINGEN
993,-1013.0,4,GRONINGEN
3998,781.0,4,GRONINGEN
707,-486.0,4,GRONINGEN
3644,-150.0,4,GRONINGEN
1813,907.0,4,GRONINGEN
1022,2257.0,4,GRONINGEN
3461,-294.0,4,GRONINGEN
1714,-515.0,4,GRONINGEN
3617,-496.0,4,GRONINGEN
3486,36.0,4,GRONINGEN
3681,-5203.0,4,GRONINGEN
751,1282.0,4,GRONINGEN
777,-164.0,4,GRONINGEN
2691,343.0,4,GRONINGEN
3524,2153.0,4,GRONINGEN
3983,-85.0,4,GRONINGEN
1912,-496.0,4,GRONINGEN
2715,779.0,4,GRONINGEN
31,-1748.0,4,GRONINGEN
2061,-1945.0,4,GRONINGEN
2472,-1847.0,4,GRONINGEN
3062,5122.0,4,GRONINGEN
3436,635.0,4,GRONINGEN
782,-357.0,4,GRONINGEN
1472,3563.0,4,GRONINGEN
401,221.0,4,GRONINGEN
1599,-427.0,4,GRONINGEN
921,-317.0,4,GRONINGEN
1889,-649.0,4,GRONINGEN
3133,-5678.0,4,GRONINGEN
3413,-363.0,4,GRONINGEN
2295,-691.0,4,GRONINGEN
580,40.0,4,GRONINGEN
1496,-4682.0,4,GRONINGEN
1055,204.0,4,GRONINGEN
693,-511.0,4,GRONINGEN
177,-166.0,4,GRONINGEN
1366,6449.0,4,GRONINGEN
1112,-973.0,4,GRONINGEN
2424,2673.0,4,GRONINGEN
1559,-708.0,4,GRONINGEN
1579,-2385.0,4,GRONINGEN
1511,-3457.0,4,GRONINGEN
372,-903.0,4,GRONINGEN
1846,4159.0,4,GRONINGEN
427,-1262.0,4,GRONINGEN
2934,3026.0,4,GRONINGEN
1492,-84.0,4,GRONINGEN
3406,899.0,4,GRONINGEN
2498,3914.0,4,GRONINGEN
2423,-1608.0,4,GRONINGEN
2370,1302.0,4,GRONINGEN
2275,12.0,4,GRONINGEN
2859,4034.0,4,GRONINGEN
1585,-105.0,4,GRONINGEN
2371,884.0,4,GRONINGEN
2312,571.0,4,GRONINGEN
1662,-646.0,4,GRONINGEN
351,-3586.0,4,GRONINGEN
2038,-12084.0,4,GRONINGEN
3113,2775.0,4,GRONINGEN
523,-8646.0,4,GRONINGEN
1793,-5455.0,4,GRONINGEN
1536,1146.0,4,GRONINGEN
1493,-324.0,4,GRONINGEN
2502,14746.0,4,GRONINGEN
2449,-1971.0,4,GRONINGEN
782,-357.0,4,GRONINGEN
3819,1394.0,4,GRONINGEN
3317,-423.0,4,GRONINGEN
1721,-518.0,4,GRONINGEN
2039,20502.0,4,GRONINGEN
744,-603.0,4,GRONINGEN
1609,-1032.0,4,GRONINGEN
2520,-997.0,4,GRONINGEN
1570,-25.0,4,GRONINGEN
2631,-495.0,4,GRONINGEN
2118,-2892.0,4,GRONINGEN
519,-943.0,4,GRONINGEN
2239,-3498.0,4,GRONINGEN
3832,-1533.0,4,GRONINGEN
3346,64.0,4,GRONINGEN
446,-323.0,4,GRONINGEN
2654,-247.0,4,GRONINGEN
840,1751.0,4,GRONINGEN
2180,370.0,4,GRONINGEN
2321,-67.0,4,GRONINGEN
1418,669.0,4,GRONINGEN
3265,-392.0,4,GRONINGEN
1027,557.0,4,GRONINGEN
863,693.0,4,GRONINGEN
3631,-75.0,4,GRONINGEN
1820,-1069.0,4,GRONINGEN
3529,1042.0,4,GRONINGEN
2520,-997.0,4,GRONINGEN
117,4743.0,4,GRONINGEN
2877,-955.0,4,GRONINGEN
56,3893.0,4,GRONINGEN
3979,-1087.0,4,GRONINGEN
202,6572.0,4,GRONINGEN
2185,-1034.0,4,GRONINGEN
672,466.0,4,GRONINGEN
2513,2195.0,4,GRONINGEN
2752,-2501.0,4,GRONINGEN
2508,-2339.0,4,GRONINGEN
88,2402.0,4,GRONINGEN
2090,15616.0,4,GRONINGEN
2212,-303.0,4,GRONINGEN
1632,-930.0,4,GRONINGEN
3056,-865.0,4,GRONINGEN
1288,10120.0,4,GRONINGEN
3614,193.0,4,GRONINGEN
2827,-1343.0,4,GRONINGEN
2126,181.0,4,GRONINGEN
1537,-137.0,4,GRONINGEN
1559,-708.0,4,GRONINGEN
3809,1638.0,4,GRONINGEN
687,-661.0,4,GRONINGEN
1853,-2967.0,4,GRONINGEN
2882,-305.0,4,GRONINGEN
854,930.0,4,GRONINGEN
29,-19583.0,4,GRONINGEN
254,3219.0,4,GRONINGEN
1043,3.0,4,GRONINGEN
1629,-194.0,4,GRONINGEN
2431,-57.0,4,GRONINGEN
744,-603.0,4,GRONINGEN
3034,-711.0,4,GRONINGEN
2221,-606.0,4,GRONINGEN
1644,190.0,4,GRONINGEN
3823,-2424.0,4,GRONINGEN
562,-442.0,4,GRONINGEN
1040,-1275.0,4,GRONINGEN
2804,1884.0,4,GRONINGEN
2275,12.0,4,GRONINGEN
659,-12.0,4,GRONINGEN
545,-272.0,4,GRONINGEN
348,131.0,4,GRONINGEN
1638,-5114.0,4,GRONINGEN
1513,-880.0,4,GRONINGEN
1505,-8400.0,4,GRONINGEN
1454,530.0,4,GRONINGEN
760,3964.0,4,GRONINGEN
3022,504.0,4,GRONINGEN
933,-1692.0,4,GRONINGEN
3196,-1755.0,4,GRONINGEN
1831,1240.0,4,GRONINGEN
3039,1214.0,4,GRONINGEN
1179,-1894.0,4,GRONINGEN
656,17.0,4,GRONINGEN
2270,866.0,4,GRONINGEN
1727,19562.0,4,GRONINGEN
3363,1390.0,4,GRONINGEN
1345,7333.0,4,GRONINGEN
2631,-495.0,4,GRONINGEN
2880,-215.0,4,GRONINGEN
995,-157.0,4,GRONINGEN
1566,139.0,4,GRONINGEN
48,12079.0,4,GRONINGEN
3495,-2187.0,4,GRONINGEN
2511,1517.0,4,GRONINGEN
933,-1692.0,4,GRONINGEN
3964,2804.0,4,GRONINGEN
1085,-30.0,4,GRONINGEN
3630,4408.0,4,GRONINGEN
1726,-1086.0,4,GRONINGEN
628,-224.0,4,GRONINGEN
2411,4470.0,4,GRONINGEN
2573,1163.0,4,GRONINGEN
3007,84.0,4,GRONINGEN
1022,2257.0,4,GRONINGEN
698,-458.0,4,GRONINGEN
1954,-1313.0,4,GRONINGEN
1358,32.0,4,GRONINGEN
797,-1444.0,4,GRONINGEN
904,-2993.0,4,GRONINGEN
2375,-314.0,4,GRONINGEN
1369,19.0,4,GRONINGEN
796,-913.0,4,GRONINGEN
3217,-555.0,4,GRONINGEN
3246,1106.0,4,GRONINGEN
3419,-519.0,4,GRONINGEN
50,259.0,4,GRONINGEN
2439,-544.0,4,GRONINGEN
1992,-26416.0,4,GRONINGEN
1518,-212.0,4,GRONINGEN
1645,337.0,4,GRONINGEN
3050,-452.0,4,GRONINGEN
2486,-344.0,4,GRONINGEN
3898,45.0,4,GRONINGEN
3760,1131.0,4,GRONINGEN
2857,-2428.0,4,GRONINGEN
180,336.0,4,GRONINGEN
3521,1185.0,4,GRONINGEN
2774,-4892.0,4,GRONINGEN
124,-6251.0,4,GRONINGEN
2201,-2141.0,4,GRONINGEN
1860,451.0,4,GRONINGEN
3896,646.0,4,GRONINGEN
3081,-673.0,4,GRONINGEN
757,484.0,4,GRONINGEN
2192,-300.0,4,GRONINGEN
3002,-336.0,4,GRONINGEN
2521,862.0,4,GRONINGEN
1352,3348.0,4,GRONINGEN
1588,1058.0,4,GRONINGEN
333,-10345.0,4,GRONINGEN
3113,2775.0,4,GRONINGEN
1451,247.0,4,GRONINGEN
1942,-1182.0,4,GRONINGEN
3948,185.0,4,GRONINGEN
2299,-455.0,4,GRONINGEN
813,1081.0,4,GRONINGEN
2047,1535.0,4,GRONINGEN
34,-957.0,4,GRONINGEN
1307,-1501.0,4,GRONINGEN
1896,-1833.0,4,GRONINGEN
2558,698.0,4,GRONINGEN
1683,-3352.0,4,GRONINGEN
3189,-1451.0,4,GRONINGEN
3199,-1187.0,4,GRONINGEN
1782,339.0,4,GRONINGEN
3912,-311.0,4,GRONINGEN
3899,-586.0,4,GRONINGEN
2539,2735.0,4,GRONINGEN
3984,-693.0,4,GRONINGEN
3238,55.0,4,GRONINGEN
558,-934.0,4,GRONINGEN
176,-615.0,4,GRONINGEN
2576,2131.0,4,GRONINGEN
1031,5.0,4,GRONINGEN
1313,-664.0,4,GRONINGEN
2655,-2316.0,4,GRONINGEN
2302,3325.0,4,GRONINGEN
1360,-1470.0,4,GRONINGEN
3269,1179.0,4,GRONINGEN
1651,3392.0,4,GRONINGEN
3631,-75.0,4,GRONINGEN
2209,144.0,4,GRONINGEN
1923,-1872.0,4,GRONINGEN
2077,2334.0,4,GRONINGEN
251,5193.0,4,GRONINGEN
2447,288.0,4,GRONINGEN
755,-406.0,4,GRONINGEN
3283,1128.0,4,GRONINGEN
3180,-1306.0,4,GRONINGEN
1726,-1086.0,4,GRONINGEN
2741,3968.0,4,GRONINGEN
2438,-2869.0,4,GRONINGEN
237,-831.0,4,GRONINGEN
3700,-205.0,4,GRONINGEN
1814,1271.0,4,GRONINGEN
2769,-2948.0,4,GRONINGEN
3135,-28.0,4,GRONINGEN
734,-1623.0,4,GRONINGEN
1593,-1212.0,4,GRONINGEN
1770,-726.0,4,GRONINGEN
433,-2370.0,4,GRONINGEN
207,-303.0,4,GRONINGEN
2905,925.0,4,GRONINGEN
3216,4962.0,4,GRONINGEN
3554,-480.0,4,GRONINGEN
2324,2037.0,4,GRONINGEN
1034,545.0,4,GRONINGEN
838,1352.0,4,GRONINGEN
443,2.0,4,GRONINGEN
2858,212.0,4,GRONINGEN
3071,2012.0,4,GRONINGEN
2217,-2673.0,4,GRONINGEN
1391,1047.0,4,GRONINGEN
31,-1748.0,4,GRONINGEN
844,4168.0,4,GRONINGEN
485,-1500.0,4,GRONINGEN
3489,2416.0,4,GRONINGEN
1890,-785.0,4,GRONINGEN
2626,-108.0,4,GRONINGEN
2212,-303.0,4,GRONINGEN
3542,1182.0,4,GRONINGEN
3978,-532.0,4,GRONINGEN
2513,2195.0,4,GRONINGEN
184,-2402.0,4,GRONINGEN
1040,-1275.0,4,GRONINGEN
1563,-474.0,4,GRONINGEN
1051,75.0,4,GRONINGEN
1828,40.0,4,GRONINGEN
966,432.0,4,GRONINGEN
1664,-957.0,4,GRONINGEN
3819,1394.0,4,GRONINGEN
2490,674.0,4,GRONINGEN
1281,308.0,4,GRONINGEN
3146,-1164.0,4,GRONINGEN
1885,-847.0,4,GRONINGEN
3059,538.0,4,GRONINGEN
2607,-395.0,4,GRONINGEN
716,139.0,4,GRONINGEN
1523,-649.0,4,GRONINGEN
2766,-953.0,4,GRONINGEN
769,-417.0,4,GRONINGEN
1536,1146.0,4,GRONINGEN
912,712.0,4,GRONINGEN
3122,-1553.0,4,GRONINGEN
1742,-1124.0,4,GRONINGEN
2439,-544.0,4,GRONINGEN
131,-4913.0,4,GRONINGEN
2388,2428.0,4,GRONINGEN
2588,-337.0,4,GRONINGEN
3471,579.0,4,GRONINGEN
173,3570.0,4,GRONINGEN
733,-134.0,4,GRONINGEN
2850,1022.0,4,GRONINGEN
1301,4234.0,4,GRONINGEN
2727,2436.0,4,GRONINGEN
3796,-1449.0,4,GRONINGEN
3583,9405.0,4,GRONINGEN
2372,-226.0,4,GRONINGEN
3933,-2426.0,4,GRONINGEN
308,-6038.0,4,GRONINGEN
2337,240.0,4,GRONINGEN
3156,-898.0,4,GRONINGEN
2316,801.0,4,GRONINGEN
3229,631.0,4,GRONINGEN
388,-1290.0,4,GRONINGEN
3547,-550.0,4,GRONINGEN
3392,1149.0,4,GRONINGEN
2532,-502.0,4,GRONINGEN
2997,329.0,4,GRONINGEN
2010,-1767.0,4,GRONINGEN
812,-139.0,4,GRONINGEN
3719,-4070.0,4,GRONINGEN
3890,2491.0,4,GRONINGEN
3691,1056.0,4,GRONINGEN
2741,3968.0,4,GRONINGEN
2159,-899.0,4,GRONINGEN
570,-80.0,4,GRONINGEN
2125,-190.0,4,GRONINGEN
3996,-2396.0,4,GRONINGEN
2213,1321.0,4,GRONINGEN
469,984.0,4,GRONINGEN
1294,-443.0,4,GRONINGEN
2689,1806.0,4,GRONINGEN
1343,-4851.0,4,GRONINGEN
2427,-781.0,4,GRONINGEN
3694,868.0,4,GRONINGEN
2234,-1911.0,4,GRONINGEN
1249,-611.0,4,GRONINGEN
228,9321.0,4,GRONINGEN
2746,1651.0,4,GRONINGEN
3952,-346.0,4,GRONINGEN
3734,-376.0,4,GRONINGEN
1503,-3027.0,4,GRONINGEN
1619,2489.0,4,GRONINGEN
970,-1303.0,4,GRONINGEN
1273,1494.0,4,GRONINGEN
3328,-338.0,4,GRONINGEN
1859,-590.0,4,GRONINGEN
3254,1207.0,4,GRONINGEN
2819,-393.0,4,GRONINGEN
3553,632.0,4,GRONINGEN
1084,127.0,4,GRONINGEN
1235,-827.0,4,GRONINGEN
2874,-1004.0,4,GRONINGEN
52,-5529.0,4,GRONINGEN
2500,135.0,4,GRONINGEN
2287,-843.0,4,GRONINGEN
715,254.0,4,GRONINGEN
3185,-831.0,4,GRONINGEN
800,-1277.0,4,GRONINGEN
1139,-1474.0,4,GRONINGEN
2747,24789.0,4,GRONINGEN
3437,304.0,4,GRONINGEN
481,-702.0,4,GRONINGEN
2055,-1212.0,4,GRONINGEN
1163,8287.0,4,GRONINGEN
2076,4664.0,4,GRONINGEN
3853,-326.0,4,GRONINGEN
2129,-40.0,4,GRONINGEN
669,-494.0,4,GRONINGEN
2301,1870.0,4,GRONINGEN
3864,-497.0,4,GRONINGEN
3368,399.0,4,GRONINGEN
1081,-1196.0,4,GRONINGEN
3717,-769.0,4,GRONINGEN
828,-798.0,4,GRONINGEN
725,216.0,4,GRONINGEN
2033,-547.0,4,GRONINGEN
2443,-11188.0,4,GRONINGEN
2762,-2635.0,4,GRONINGEN
1406,308.0,4,GRONINGEN
341,3039.0,4,GRONINGEN
644,-154.0,4,GRONINGEN
912,712.0,4,GRONINGEN
1582,459.0,4,GRONINGEN
3753,756.0,4,GRONINGEN
3901,-22677.0,4,GRONINGEN
1870,1181.0,4,GRONINGEN
177,-166.0,4,GRONINGEN
2725,1027.0,4,GRONINGEN
1747,4.0,4,GRONINGEN
2417,454.0,4,GRONINGEN
1380,1969.0,4,GRONINGEN
351,-3586.0,4,GRONINGEN
3438,178.0,4,GRONINGEN
205,2611.0,4,GRONINGEN
400,-174.0,4,GRONINGEN
982,-625.0,4,GRONINGEN
3496,-4799.0,4,GRONINGEN
246,5587.0,4,GRONINGEN
3278,368.0,4,GRONINGEN
3436,635.0,4,GRONINGEN
202,6572.0,4,GRONINGEN
2996,-3260.0,4,GRONINGEN
3304,943.0,4,GRONINGEN
3608,-636.0,4,GRONINGEN
2364,13.0,4,GRONINGEN
1814,1271.0,4,GRONINGEN
3667,-595.0,4,GRONINGEN
1321,-1166.0,4,GRONINGEN
3358,5404.0,4,GRONINGEN
1378,998.0,4,GRONINGEN
3728,-255.0,4,GRONINGEN
3331,-2157.0,4,GRONINGEN
799,2113.0,4,GRONINGEN
3,2797.0,4,GRONINGEN
274,-13674.0,4,GRONINGEN
973,-2074.0,4,GRONINGEN
2971,831.0,4,GRONINGEN
3002,-336.0,4,GRONINGEN
354,4804.0,4,GRONINGEN
2181,-463.0,4,GRONINGEN
2484,-747.0,4,GRONINGEN
2509,966.0,4,GRONINGEN
3158,-511.0,4,GRONINGEN
1167,1130.0,4,GRONINGEN
1101,-1479.0,4,GRONINGEN
2284,682.0,4,GRONINGEN
2844,2226.0,4,GRONINGEN
418,1558.0,4,GRONINGEN
3294,181.0,4,GRONINGEN
2894,-1917.0,4,GRONINGEN
3284,-199.0,4,GRONINGEN
2125,-190.0,4,GRONINGEN
171,303.0,4,GRONINGEN
2193,-661.0,4,GRONINGEN
3726,147.0,4,GRONINGEN
3245,926.0,4,GRONINGEN
3752,-546.0,4,GRONINGEN
1270,707.0,4,GRONINGEN
1881,-3020.0,4,GRONINGEN
3818,1292.0,4,GRONINGEN
3460,-639.0,4,GRONINGEN
419,290.0,4,GRONINGEN
740,-439.0,4,GRONINGEN
2794,368.0,4,GRONINGEN
281,7406.0,4,GRONINGEN
3728,-255.0,4,GRONINGEN
2217,-2673.0,4,GRONINGEN
1892,-283.0,4,GRONINGEN
3362,-323.0,4,GRONINGEN
392,607.0,4,GRONINGEN
199,-1996.0,4,GRONINGEN
233,-6445.0,4,GRONINGEN
1017,-488.0,4,GRONINGEN
3342,-7850.0,4,GRONINGEN
815,-8346.0,4,GRONINGEN
1966,-557.0,4,GRONINGEN
3526,1943.0,4,GRONINGEN
1459,158.0,4,GRONINGEN
1353,-2398.0,4,GRONINGEN
1673,-325.0,4,GRONINGEN
2876,-217.0,4,GRONINGEN
2193,-661.0,4,GRONINGEN
2501,6473.0,4,GRONINGEN
2148,-1009.0,4,GRONINGEN
595,-18.0,4,GRONINGEN
1520,6405.0,4,GRONINGEN
1621,3129.0,4,GRONINGEN
3325,-1281.0,4,GRONINGEN
477,-428.0,4,GRONINGEN
1721,-518.0,4,GRONINGEN
3636,-1591.0,4,GRONINGEN
695,-2137.0,4,GRONINGEN
2322,-802.0,4,GRONINGEN
259,-620.0,4,GRONINGEN
2789,-580.0,4,GRONINGEN
1394,-1157.0,4,GRONINGEN
1380,1969.0,4,GRONINGEN
2023,-4261.0,4,GRONINGEN
2983,-762.0,4,GRONINGEN
3189,-1451.0,4,GRONINGEN
1399,-10029.0,4,GRONINGEN
669,-494.0,4,GRONINGEN
3859,-1147.0,4,GRONINGEN
2832,-1455.0,4,GRONINGEN
3896,646.0,4,GRONINGEN
359,1744.0,4,GRONINGEN
984,-3519.0,4,GRONINGEN
2558,698.0,4,GRONINGEN
87,4597.0,4,GRONINGEN
2743,-184.0,4,GRONINGEN
2213,1321.0,4,GRONINGEN
3818,1292.0,4,GRONINGEN
2164,2095.0,4,GRONINGEN
1434,717.0,4,GRONINGEN
3077,3963.0,4,GRONINGEN
1659,-1195.0,4,GRONINGEN
334,-6086.0,4,GRONINGEN
212,426.0,4,GRONINGEN
528,-640.0,4,GRONINGEN
3134,13.0,4,GRONINGEN
3948,185.0,4,GRONINGEN
3630,4408.0,4,GRONINGEN
1597,249.0,4,GRONINGEN
365,303.0,4,GRONINGEN
2368,-2386.0,4,GRONINGEN
305,8901.0,4,GRONINGEN
1910,808.0,4,GRONINGEN
2219,-1473.0,4,GRONINGEN
3261,435.0,4,GRONINGEN
448,490.0,4,GRONINGEN
1880,-262.0,4,GRONINGEN
942,-626.0,4,GRONINGEN
3354,39.0,4,GRONINGEN
968,1054.0,4,GRONINGEN
1165,-231.0,4,GRONINGEN
3928,866.0,4,GRONINGEN
279,-89.0,4,GRONINGEN
3069,-6560.0,4,GRONINGEN
3459,207.0,4,GRONINGEN
3291,-282.0,4,GRONINGEN
275,9144.0,4,GRONINGEN
3591,-964.0,4,GRONINGEN
3919,358.0,4,GRONINGEN
2170,4052.0,4,GRONINGEN
2798,-472.0,4,GRONINGEN
1189,1629.0,4,GRONINGEN
1351,-359.0,4,GRONINGEN
3968,1776.0,4,GRONINGEN
649,-294.0,4,GRONINGEN
3748,137.0,4,GRONINGEN
1479,-904.0,4,GRONINGEN
759,480.0,4,GRONINGEN
3256,15879.0,4,GRONINGEN
3296,-224.0,4,GRONINGEN
2566,195.0,4,GRONINGEN
2436,-1208.0,4,GRONINGEN
2305,-1410.0,4,GRONINGEN
1379,638.0,4,GRONINGEN
948,1656.0,4,GRONINGEN
965,549.0,4,GRONINGEN
1500,-1758.0,4,GRONINGEN
1411,459.0,4,GRONINGEN
3313,-2161.0,4,GRONINGEN
2035,-19971.0,4,GRONINGEN
3223,-176.0,4,GRONINGEN
184,-2402.0,4,GRONINGEN
1157,-581.0,4,GRONINGEN
2837,1768.0,4,GRONINGEN
3330,-157.0,4,GRONINGEN
3732,-1550.0,4,GRONINGEN
3421,-815.0,4,GRONINGEN
1166,-1868.0,4,GRONINGEN
2903,-205.0,4,GRONINGEN
2115,1511.0,4,GRONINGEN
1722,-1867.0,4,GRONINGEN
704,-1243.0,4,GRONINGEN
1719,-1606.0,4,GRONINGEN
2112,298.0,4,GRONINGEN
2091,774.0,4,GRONINGEN
1181,-100.0,4,GRONINGEN
1179,-1894.0,4,GRONINGEN
1621,3129.0,4,GRONINGEN
2978,1002.0,4,GRONINGEN
3397,482.0,4,GRONINGEN
1277,185.0,4,GRONINGEN
86,5004.0,4,GRONINGEN
2845,2810.0,4,GRONINGEN
1463,435.0,4,GRONINGEN
989,-634.0,4,GRONINGEN
2614,-32.0,4,GRONINGEN
2746,1651.0,4,GRONINGEN
1561,3601.0,4,GRONINGEN
1518,-212.0,4,GRONINGEN
1140,-620.0,4,GRONINGEN
746,-9.0,4,GRONINGEN
329,1530.0,4,GRONINGEN
1929,-749.0,4,GRONINGEN
2398,-633.0,4,GRONINGEN
657,-293.0,4,GRONINGEN
865,263.0,4,GRONINGEN
709,-1585.0,4,GRONINGEN
2991,-1097.0,4,GRONINGEN
1405,126.0,4,GRONINGEN
2888,-956.0,4,GRONINGEN
3792,-4832.0,4,GRONINGEN
2624,-10862.0,4,GRONINGEN
775,-299.0,4,GRONINGEN
1171,1324.0,4,GRONINGEN
886,1093.0,4,GRONINGEN
2233,-690.0,4,GRONINGEN
825,-2524.0,4,GRONINGEN
922,2104.0,4,GRONINGEN
2487,-1541.0,4,GRONINGEN
3500,-10275.0,4,GRONINGEN
3134,13.0,4,GRONINGEN
1171,1324.0,4,GRONINGEN
251,5193.0,4,GRONINGEN
3203,362.0,4,GRONINGEN
3776,8118.0,4,GRONINGEN
1694,-139.0,4,GRONINGEN
3274,-19215.0,4,GRONINGEN
1738,758.0,4,GRONINGEN
73,-3038.0,4,GRONINGEN
1672,-464.0,4,GRONINGEN
23,439.0,4,GRONINGEN
2783,-1895.0,4,GRONINGEN
1931,-26.0,4,GRONINGEN
3659,-2290.0,4,GRONINGEN
2286,-488.0,4,GRONINGEN
1141,-59.0,4,GRONINGEN
3786,-2581.0,4,GRONINGEN
2262,1109.0,4,GRONINGEN
2157,2689.0,4,GRONINGEN
1992,-26416.0,4,GRONINGEN
1903,-1001.0,4,GRONINGEN
247,18787.0,4,GRONINGEN
1355,510.0,4,GRONINGEN
3146,-1164.0,4,GRONINGEN
1782,339.0,4,GRONINGEN
2910,-6877.0,4,GRONINGEN
3275,-4374.0,4,GRONINGEN
278,793.0,4,GRONINGEN
3134,13.0,4,GRONINGEN
1971,-3438.0,4,GRONINGEN
1157,-581.0,4,GRONINGEN
294,-554.0,4,GRONINGEN
1256,-811.0,4,GRONINGEN
2064,-1288.0,4,GRONINGEN
3805,2854.0,4,GRONINGEN
1832,326.0,4,GRONINGEN
1711,825.0,4,GRONINGEN
93,391.0,4,GRONINGEN
2190,118.0,4,GRONINGEN
3255,1967.0,4,GRONINGEN
2295,-691.0,4,GRONINGEN
3073,-649.0,4,GRONINGEN
3672,-195.0,4,GRONINGEN
3357,15230.0,4,GRONINGEN
722,-26.0,4,GRONINGEN
1727,19562.0,4,GRONINGEN
3939,-6951.0,4,GRONINGEN
2966,470.0,4,GRONINGEN
3146,-1164.0,4,GRONINGEN
1452,966.0,4,GRONINGEN
1444,1329.0,4,GRONINGEN
2102,241.0,4,GRONINGEN
2502,14746.0,4,GRONINGEN
1597,249.0,4,GRONINGEN
2950,54.0,4,GRONINGEN
363,-368.0,4,GRONINGEN
3720,-1961.0,4,GRONINGEN
1618,2088.0,4,GRONINGEN
866,190.0,4,GRONINGEN
1867,1473.0,4,GRONINGEN
2006,681.0,4,GRONINGEN
742,-4953.0,4,GRONINGEN
1233,-1014.0,4,GRONINGEN
3183,-1317.0,4,GRONINGEN
2317,-1446.0,4,GRONINGEN
2650,-518.0,4,GRONINGEN
2216,-578.0,4,GRONINGEN
2156,-531.0,4,GRONINGEN
485,-1500.0,4,GRONINGEN
2805,-926.0,4,GRONINGEN
1292,614.0,4,GRONINGEN
63,-4838.0,4,GRONINGEN
328,2701.0,4,GRONINGEN
2188,1223.0,4,GRONINGEN
1141,-59.0,4,GRONINGEN
1912,-496.0,4,GRONINGEN
3669,-448.0,4,GRONINGEN
2231,271.0,4,GRONINGEN
3842,-2924.0,4,GRONINGEN
85,-3622.0,4,GRONINGEN
3245,926.0,4,GRONINGEN
3151,-314.0,4,GRONINGEN
3984,-693.0,4,GRONINGEN
338,-3410.0,4,GRONINGEN
1393,-1221.0,4,GRONINGEN
3050,-452.0,4,GRONINGEN
2473,-1116.0,4,GRONINGEN
1986,-11525.0,4,GRONINGEN
744,-603.0,4,GRONINGEN
3423,928.0,4,GRONINGEN
1675,412.0,4,GRONINGEN
580,40.0,4,GRONINGEN
1629,-194.0,4,GRONINGEN
1488,89.0,4,GRONINGEN
1146,-59.0,4,GRONINGEN
1710,-1890.0,4,GRONINGEN
167,960.0,4,GRONINGEN
2670,1339.0,4,GRONINGEN
807,-1296.0,4,GRONINGEN
2199,1620.0,4,GRONINGEN
2539,2735.0,4,GRONINGEN
3855,-578.0,4,GRONINGEN
396,-1086.0,4,GRONINGEN
557,-981.0,4,GRONINGEN
1901,-799.0,4,GRONINGEN
3768,-4033.0,4,GRONINGEN
1535,29952.0,4,GRONINGEN
3184,326.0,4,GRONINGEN
2765,-3321.0,4,GRONINGEN
681,1302.0,4,GRONINGEN
284,-5645.0,4,GRONINGEN
112,25555.0,4,GRONINGEN
2168,-369.0,4,GRONINGEN
2488,-57.0,4,GRONINGEN
1788,438.0,4,GRONINGEN
2073,2347.0,4,GRONINGEN
3847,2977.0,4,GRONINGEN
2424,2673.0,4,GRONINGEN
765,269.0,4,GRONINGEN
1793,-5455.0,4,GRONINGEN
3491,-661.0,4,GRONINGEN
1004,-67.0,4,GRONINGEN
985,-1239.0,4,GRONINGEN
2540,246.0,4,GRONINGEN
1502,-9271.0,4,GRONINGEN
1660,-1498.0,4,GRONINGEN
