original_index,delta,period,city
9380,-64,4,AMSTERDAM
14927,7,4,AMSTERDAM
12011,283,4,AMSTERDAM
5462,-888,4,AMSTERDAM
10753,5452,4,AMSTERDAM
2159,-94,4,AMSTERDAM
14936,-1785,4,AMSTERDAM
12252,-2610,4,AMSTERDAM
11108,304,4,AMSTERDAM
8146,-443,4,AMSTERDAM
9887,-405,4,AMSTERDAM
13976,1314,4,AMSTERDAM
6373,-1666,4,AMSTERDAM
8944,-1188,4,AMSTERDAM
2993,-17223,4,AMSTERDAM
10539,2595,4,AMSTERDAM
9955,1327,4,AMSTERDAM
8843,9376,4,AMSTERDAM
4622,-952,4,AMSTERDAM
14659,2204,4,AMSTERDAM
3556,-380,4,AMSTERDAM
3096,-1023,4,AMSTERDAM
11167,-12736,4,AMSTERDAM
12420,-3199,4,AMSTERDAM
14382,152,4,AMSTERDAM
13854,831,4,AMSTERDAM
3407,1197,4,AMSTERDAM
1843,391,4,AMSTERDAM
10127,9836,4,AMSTERDAM
6281,-565,4,AMSTERDAM
5912,455,4,AMSTERDAM
8828,-1095,4,AMSTERDAM
4134,-373,4,AMSTERDAM
6408,14,4,AMSTERDAM
7304,272,4,AMSTERDAM
2092,5186,4,AMSTERDAM
10197,-158,4,AMSTERDAM
12553,154,4,AMSTERDAM
9597,415,4,AMSTERDAM
11985,-1877,4,AMSTERDAM
3754,414,4,AMSTERDAM
13977,-980,4,AMSTERDAM
10371,-2806,4,AMSTERDAM
12795,1221,4,AMSTERDAM
13835,1441,4,AMSTERDAM
3314,-104,4,AMSTERDAM
10347,2748,4,AMSTERDAM
1450,3338,4,AMSTERDAM
4406,-915,4,AMSTERDAM
7476,-2415,4,AMSTERDAM
5157,5585,4,AMSTERDAM
4681,-1222,4,AMSTERDAM
4851,985,4,AMSTERDAM
14554,-5,4,AMSTERDAM
1393,-708,4,AMSTERDAM
6507,-133,4,AMSTERDAM
9221,-1759,4,AMSTERDAM
8404,1847,4,AMSTERDAM
1537,-4531,4,AMSTERDAM
9368,-7,4,AMSTERDAM
5319,-654,4,AMSTERDAM
8231,736,4,AMSTERDAM
3200,-18904,4,AMSTERDAM
10186,2054,4,AMSTERDAM
2955,482,4,AMSTERDAM
14562,-277,4,AMSTERDAM
967,-366,4,AMSTERDAM
4907,-2443,4,AMSTERDAM
11423,-1758,4,AMSTERDAM
6759,85,4,AMSTERDAM
6757,-1165,4,AMSTERDAM
11872,-5187,4,AMSTERDAM
7288,150,4,AMSTERDAM
7488,-1227,4,AMSTERDAM
3648,-79,4,AMSTERDAM
12954,-1264,4,AMSTERDAM
11974,15475,4,AMSTERDAM
10258,-1593,4,AMSTERDAM
5202,5068,4,AMSTERDAM
10192,-3232,4,AMSTERDAM
13125,-1897,4,AMSTERDAM
7773,-696,4,AMSTERDAM
6869,-402,4,AMSTERDAM
419,-27627,4,AMSTERDAM
14109,-532,4,AMSTERDAM
528,-5499,4,AMSTERDAM
5724,-6821,4,AMSTERDAM
14975,-129,4,AMSTERDAM
10692,-951,4,AMSTERDAM
12599,737,4,AMSTERDAM
3129,-1718,4,AMSTERDAM
3798,-4891,4,AMSTERDAM
4255,96,4,AMSTERDAM
857,-21506,4,AMSTERDAM
12149,-438,4,AMSTERDAM
392,7297,4,AMSTERDAM
935,5159,4,AMSTERDAM
8081,1648,4,AMSTERDAM
14562,-277,4,AMSTERDAM
7147,-490,4,AMSTERDAM
14051,-1378,4,AMSTERDAM
12869,133,4,AMSTERDAM
12180,4583,4,AMSTERDAM
2368,-579,4,AMSTERDAM
12784,-6192,4,AMSTERDAM
8471,-776,4,AMSTERDAM
14071,-892,4,AMSTERDAM
5350,-478,4,AMSTERDAM
14736,-125,4,AMSTERDAM
9967,573,4,AMSTERDAM
13412,-854,4,AMSTERDAM
839,-51,4,AMSTERDAM
12138,1854,4,AMSTERDAM
10686,141,4,AMSTERDAM
9377,-166,4,AMSTERDAM
6419,823,4,AMSTERDAM
11993,-358,4,AMSTERDAM
664,-7770,4,AMSTERDAM
2304,-533,4,AMSTERDAM
9792,-554,4,AMSTERDAM
8886,-808,4,AMSTERDAM
1168,-203,4,AMSTERDAM
1648,1287,4,AMSTERDAM
5901,1012,4,AMSTERDAM
8554,-601,4,AMSTERDAM
13940,-4631,4,AMSTERDAM
11406,-3063,4,AMSTERDAM
14198,599,4,AMSTERDAM
1084,-2770,4,AMSTERDAM
154,-6599,4,AMSTERDAM
14897,-221,4,AMSTERDAM
3481,387,4,AMSTERDAM
11854,-688,4,AMSTERDAM
4796,7402,4,AMSTERDAM
4357,-1049,4,AMSTERDAM
1537,-4531,4,AMSTERDAM
1906,188,4,AMSTERDAM
9661,639,4,AMSTERDAM
9804,-2132,4,AMSTERDAM
4018,-1796,4,AMSTERDAM
2869,-168,4,AMSTERDAM
3083,-1355,4,AMSTERDAM
6095,-58,4,AMSTERDAM
12974,4971,4,AMSTERDAM
10414,-789,4,AMSTERDAM
7440,-3548,4,AMSTERDAM
11187,-4330,4,AMSTERDAM
410,-424,4,AMSTERDAM
6691,-319,4,AMSTERDAM
7647,-2557,4,AMSTERDAM
7245,-530,4,AMSTERDAM
4570,1385,4,AMSTERDAM
1976,1366,4,AMSTERDAM
3019,3479,4,AMSTERDAM
13281,-5773,4,AMSTERDAM
14426,-1094,4,AMSTERDAM
814,-836,4,AMSTERDAM
4136,-1970,4,AMSTERDAM
7837,-729,4,AMSTERDAM
5275,172,4,AMSTERDAM
2783,637,4,AMSTERDAM
3958,-6567,4,AMSTERDAM
14775,-155,4,AMSTERDAM
483,15444,4,AMSTERDAM
13010,1418,4,AMSTERDAM
14651,5098,4,AMSTERDAM
11470,-114,4,AMSTERDAM
3225,8037,4,AMSTERDAM
10605,357,4,AMSTERDAM
13002,994,4,AMSTERDAM
2980,68,4,AMSTERDAM
6209,-1231,4,AMSTERDAM
11495,19,4,AMSTERDAM
11049,1096,4,AMSTERDAM
5882,-362,4,AMSTERDAM
9522,2201,4,AMSTERDAM
9574,955,4,AMSTERDAM
1154,-216,4,AMSTERDAM
2327,1766,4,AMSTERDAM
4352,-1135,4,AMSTERDAM
12558,939,4,AMSTERDAM
10592,-678,4,AMSTERDAM
8863,-2017,4,AMSTERDAM
534,-665,4,AMSTERDAM
5654,-2677,4,AMSTERDAM
3099,-1262,4,AMSTERDAM
6704,-1321,4,AMSTERDAM
4566,1171,4,AMSTERDAM
3994,848,4,AMSTERDAM
9766,-2103,4,AMSTERDAM
13297,1796,4,AMSTERDAM
14603,5107,4,AMSTERDAM
13045,-264,4,AMSTERDAM
6814,-2848,4,AMSTERDAM
11510,17548,4,AMSTERDAM
6080,4886,4,AMSTERDAM
11137,-221,4,AMSTERDAM
1236,-4787,4,AMSTERDAM
1319,-2751,4,AMSTERDAM
9047,-721,4,AMSTERDAM
14791,-813,4,AMSTERDAM
4463,-1538,4,AMSTERDAM
2589,-130,4,AMSTERDAM
14316,-360,4,AMSTERDAM
9262,1990,4,AMSTERDAM
5534,772,4,AMSTERDAM
9480,-495,4,AMSTERDAM
2220,-136,4,AMSTERDAM
4166,2160,4,AMSTERDAM
2480,-468,4,AMSTERDAM
12747,388,4,AMSTERDAM
10055,-1961,4,AMSTERDAM
10282,875,4,AMSTERDAM
14773,-2054,4,AMSTERDAM
2547,-82,4,AMSTERDAM
9993,-1111,4,AMSTERDAM
900,1401,4,AMSTERDAM
12994,1884,4,AMSTERDAM
10785,37,4,AMSTERDAM
9640,553,4,AMSTERDAM
6105,2166,4,AMSTERDAM
6051,-4222,4,AMSTERDAM
11743,10348,4,AMSTERDAM
9370,1386,4,AMSTERDAM
7057,1565,4,AMSTERDAM
12827,2591,4,AMSTERDAM
7465,-1540,4,AMSTERDAM
6421,1919,4,AMSTERDAM
2058,1518,4,AMSTERDAM
10842,351,4,AMSTERDAM
11999,352,4,AMSTERDAM
11541,137,4,AMSTERDAM
5297,-1934,4,AMSTERDAM
4073,13338,4,AMSTERDAM
9584,-9829,4,AMSTERDAM
3109,1213,4,AMSTERDAM
6493,1482,4,AMSTERDAM
1069,-150,4,AMSTERDAM
3029,-1090,4,AMSTERDAM
8455,-1184,4,AMSTERDAM
10321,733,4,AMSTERDAM
4628,-205,4,AMSTERDAM
9829,768,4,AMSTERDAM
10071,-14497,4,AMSTERDAM
8208,-665,4,AMSTERDAM
10827,-331,4,AMSTERDAM
1120,935,4,AMSTERDAM
2375,-762,4,AMSTERDAM
7801,-1183,4,AMSTERDAM
12089,1181,4,AMSTERDAM
13331,2472,4,AMSTERDAM
760,-1799,4,AMSTERDAM
9808,-2565,4,AMSTERDAM
14232,-942,4,AMSTERDAM
7341,24,4,AMSTERDAM
9202,24,4,AMSTERDAM
8375,141,4,AMSTERDAM
8998,1245,4,AMSTERDAM
3340,724,4,AMSTERDAM
561,2427,4,AMSTERDAM
12880,-17,4,AMSTERDAM
12777,-4529,4,AMSTERDAM
13998,1553,4,AMSTERDAM
368,7634,4,AMSTERDAM
1764,1546,4,AMSTERDAM
4173,1729,4,AMSTERDAM
14274,-1204,4,AMSTERDAM
2600,-225,4,AMSTERDAM
12618,342,4,AMSTERDAM
14594,15458,4,AMSTERDAM
6078,5120,4,AMSTERDAM
12562,-329,4,AMSTERDAM
9883,-2168,4,AMSTERDAM
12113,6881,4,AMSTERDAM
3433,2800,4,AMSTERDAM
1341,-1992,4,AMSTERDAM
3120,-493,4,AMSTERDAM
14841,233,4,AMSTERDAM
11024,5509,4,AMSTERDAM
12159,-2020,4,AMSTERDAM
1938,282,4,AMSTERDAM
2709,-2090,4,AMSTERDAM
5565,-634,4,AMSTERDAM
10171,-10592,4,AMSTERDAM
6040,-2694,4,AMSTERDAM
9102,-1210,4,AMSTERDAM
11673,-21477,4,AMSTERDAM
171,2428,4,AMSTERDAM
5849,2312,4,AMSTERDAM
3541,-8484,4,AMSTERDAM
11499,766,4,AMSTERDAM
9396,226,4,AMSTERDAM
2998,-2602,4,AMSTERDAM
459,5864,4,AMSTERDAM
14434,-388,4,AMSTERDAM
9862,854,4,AMSTERDAM
9806,-3092,4,AMSTERDAM
508,-5903,4,AMSTERDAM
12844,-2382,4,AMSTERDAM
8875,1029,4,AMSTERDAM
1569,-190,4,AMSTERDAM
8313,-165,4,AMSTERDAM
10217,-3720,4,AMSTERDAM
8368,-449,4,AMSTERDAM
9571,1143,4,AMSTERDAM
1782,-281,4,AMSTERDAM
4063,1929,4,AMSTERDAM
9584,-9829,4,AMSTERDAM
1757,2328,4,AMSTERDAM
13667,-105,4,AMSTERDAM
13225,3628,4,AMSTERDAM
5834,-4166,4,AMSTERDAM
11922,-15483,4,AMSTERDAM
9121,1905,4,AMSTERDAM
13132,-299,4,AMSTERDAM
5248,1661,4,AMSTERDAM
11073,-320,4,AMSTERDAM
10984,-3849,4,AMSTERDAM
7981,699,4,AMSTERDAM
7567,-1291,4,AMSTERDAM
7201,-4173,4,AMSTERDAM
2309,-3035,4,AMSTERDAM
14378,-2318,4,AMSTERDAM
12015,68,4,AMSTERDAM
6605,-877,4,AMSTERDAM
12200,839,4,AMSTERDAM
8231,736,4,AMSTERDAM
185,1301,4,AMSTERDAM
10578,-4323,4,AMSTERDAM
13453,6,4,AMSTERDAM
11768,-4990,4,AMSTERDAM
11950,1173,4,AMSTERDAM
10765,1415,4,AMSTERDAM
3828,92,4,AMSTERDAM
1993,1131,4,AMSTERDAM
2948,-12362,4,AMSTERDAM
4580,-791,4,AMSTERDAM
7796,-2643,4,AMSTERDAM
8109,802,4,AMSTERDAM
13369,1105,4,AMSTERDAM
2663,2628,4,AMSTERDAM
6159,-398,4,AMSTERDAM
2555,9708,4,AMSTERDAM
14680,-891,4,AMSTERDAM
4824,253,4,AMSTERDAM
6361,-2739,4,AMSTERDAM
8392,-2610,4,AMSTERDAM
14173,2749,4,AMSTERDAM
103,767,4,AMSTERDAM
1842,-753,4,AMSTERDAM
6895,58,4,AMSTERDAM
5251,-4537,4,AMSTERDAM
10682,-1742,4,AMSTERDAM
89,-240,4,AMSTERDAM
13454,451,4,AMSTERDAM
13221,3702,4,AMSTERDAM
3907,-397,4,AMSTERDAM
8835,-9897,4,AMSTERDAM
11667,-3104,4,AMSTERDAM
7287,-577,4,AMSTERDAM
12295,-1801,4,AMSTERDAM
1822,473,4,AMSTERDAM
10967,-135,4,AMSTERDAM
10753,5452,4,AMSTERDAM
2662,240,4,AMSTERDAM
4038,-7271,4,AMSTERDAM
4179,1147,4,AMSTERDAM
7968,-1067,4,AMSTERDAM
3512,8867,4,AMSTERDAM
11318,-607,4,AMSTERDAM
10648,529,4,AMSTERDAM
9672,-776,4,AMSTERDAM
4375,1473,4,AMSTERDAM
6777,967,4,AMSTERDAM
14146,765,4,AMSTERDAM
10735,-1815,4,AMSTERDAM
12075,-934,4,AMSTERDAM
2727,1410,4,AMSTERDAM
8509,-377,4,AMSTERDAM
4759,17068,4,AMSTERDAM
8488,-1058,4,AMSTERDAM
1234,-5957,4,AMSTERDAM
7993,1569,4,AMSTERDAM
3427,-26175,4,AMSTERDAM
5702,4084,4,AMSTERDAM
4226,3662,4,AMSTERDAM
2661,-2200,4,AMSTERDAM
9477,-614,4,AMSTERDAM
14983,2592,4,AMSTERDAM
4221,331,4,AMSTERDAM
10529,492,4,AMSTERDAM
4992,995,4,AMSTERDAM
14053,19551,4,AMSTERDAM
11225,3999,4,AMSTERDAM
5342,641,4,AMSTERDAM
3454,-1560,4,AMSTERDAM
6538,-131,4,AMSTERDAM
13071,104,4,AMSTERDAM
1192,-1622,4,AMSTERDAM
11561,1069,4,AMSTERDAM
1782,-281,4,AMSTERDAM
428,1209,4,AMSTERDAM
8812,-3133,4,AMSTERDAM
10507,-3326,4,AMSTERDAM
5474,1797,4,AMSTERDAM
11137,-221,4,AMSTERDAM
14166,-2079,4,AMSTERDAM
6251,1198,4,AMSTERDAM
1838,-3648,4,AMSTERDAM
13024,-1142,4,AMSTERDAM
9215,-2074,4,AMSTERDAM
1222,1464,4,AMSTERDAM
5314,43,4,AMSTERDAM
6656,665,4,AMSTERDAM
3915,556,4,AMSTERDAM
1436,1412,4,AMSTERDAM
4466,2434,4,AMSTERDAM
3181,228,4,AMSTERDAM
7051,1127,4,AMSTERDAM
1485,250,4,AMSTERDAM
9997,-385,4,AMSTERDAM
3108,1570,4,AMSTERDAM
138,886,4,AMSTERDAM
11357,1116,4,AMSTERDAM
13088,-753,4,AMSTERDAM
8296,-627,4,AMSTERDAM
3458,-2333,4,AMSTERDAM
936,565,4,AMSTERDAM
13604,-18,4,AMSTERDAM
11278,849,4,AMSTERDAM
14012,406,4,AMSTERDAM
14595,2348,4,AMSTERDAM
5298,-2925,4,AMSTERDAM
10453,914,4,AMSTERDAM
13120,12248,4,AMSTERDAM
3608,-615,4,AMSTERDAM
5123,-1510,4,AMSTERDAM
9680,-1579,4,AMSTERDAM
5685,-1245,4,AMSTERDAM
13171,16,4,AMSTERDAM
12288,-867,4,AMSTERDAM
12884,452,4,AMSTERDAM
14788,-476,4,AMSTERDAM
11127,1541,4,AMSTERDAM
11172,-4855,4,AMSTERDAM
1587,-7236,4,AMSTERDAM
10384,3557,4,AMSTERDAM
4637,2892,4,AMSTERDAM
6418,-27,4,AMSTERDAM
13727,877,4,AMSTERDAM
13427,2285,4,AMSTERDAM
9900,-684,4,AMSTERDAM
12111,1662,4,AMSTERDAM
6246,1500,4,AMSTERDAM
14173,2749,4,AMSTERDAM
13986,3852,4,AMSTERDAM
8733,254,4,AMSTERDAM
12917,-57,4,AMSTERDAM
3953,-152,4,AMSTERDAM
7754,-1736,4,AMSTERDAM
9317,158,4,AMSTERDAM
14404,2006,4,AMSTERDAM
14191,-841,4,AMSTERDAM
11834,-561,4,AMSTERDAM
6559,989,4,AMSTERDAM
5801,2238,4,AMSTERDAM
3658,623,4,AMSTERDAM
2911,-441,4,AMSTERDAM
3260,182,4,AMSTERDAM
12342,-1452,4,AMSTERDAM
4119,1024,4,AMSTERDAM
9896,-1301,4,AMSTERDAM
8894,-1548,4,AMSTERDAM
7636,-44,4,AMSTERDAM
4845,-3181,4,AMSTERDAM
4434,-1104,4,AMSTERDAM
11527,-224,4,AMSTERDAM
9392,1120,4,AMSTERDAM
3437,3154,4,AMSTERDAM
3450,-3987,4,AMSTERDAM
247,-633,1,ALMERE
3118,-1961,1,ALMERE
1934,-2157,1,ALMERE
1565,-1185,1,ALMERE
3604,342,1,ALMERE
3104,-2291,1,ALMERE
1409,12480,1,ALMERE
3113,-415,1,ALMERE
3497,513,1,ALMERE
3269,-2171,1,ALMERE
690,-792,1,ALMERE
1335,16894,1,ALMERE
3147,-352,1,ALMERE
3584,961,1,ALMERE
2927,1645,1,ALMERE
1746,-4605,1,ALMERE
817,3903,1,ALMERE
3252,-4637,1,ALMERE
1442,-2039,1,ALMERE
2977,7893,1,ALMERE
2186,1910,1,ALMERE
3308,-18,1,ALMERE
944,-728,1,ALMERE
630,-1162,1,ALMERE
609,2356,1,ALMERE
1120,3923,1,ALMERE
330,-1196,1,ALMERE
804,-2101,1,ALMERE
3231,65,1,ALMERE
2229,2577,1,ALMERE
546,15288,1,ALMERE
110,-586,1,ALMERE
2017,-667,1,ALMERE
587,-7608,1,ALMERE
1108,-1789,1,ALMERE
115,-3508,1,ALMERE
1583,-634,1,ALMERE
2828,302,1,ALMERE
229,293,1,ALMERE
2827,-230,1,ALMERE
2011,-741,1,ALMERE
1642,-3144,1,ALMERE
2588,7549,1,ALMERE
39,-6546,1,ALMERE
1366,-3714,1,ALMERE
3025,1525,1,ALMERE
2370,-299,1,ALMERE
301,-212,1,ALMERE
1341,-732,1,ALMERE
2921,2072,1,ALMERE
311,-1941,1,ALMERE
2372,304,1,ALMERE
782,1859,1,ALMERE
828,-1247,1,ALMERE
3336,446,1,ALMERE
1445,-317,1,ALMERE
3621,-547,1,ALMERE
3718,-477,1,ALMERE
2682,239,1,ALMERE
3042,919,1,ALMERE
679,-759,1,ALMERE
1470,2416,1,ALMERE
2858,832,1,ALMERE
3577,443,1,ALMERE
282,165,1,ALMERE
1316,592,1,ALMERE
3268,-5392,1,ALMERE
2317,-14316,1,ALMERE
1823,-66,1,ALMERE
2737,57,1,ALMERE
3242,9,1,ALMERE
1724,-952,1,ALMERE
3599,-1553,1,ALMERE
2183,1245,1,ALMERE
1639,-2017,1,ALMERE
1455,-763,1,ALMERE
2840,-2434,1,ALMERE
1132,-2892,1,ALMERE
891,-1704,1,ALMERE
3817,-4038,1,ALMERE
2391,-854,1,ALMERE
1620,966,1,ALMERE
1367,-650,1,ALMERE
3952,-60,1,ALMERE
2204,-1826,1,ALMERE
1652,1097,1,ALMERE
2121,793,1,ALMERE
489,-1339,1,ALMERE
2782,-934,1,ALMERE
262,-2819,1,ALMERE
2348,-8142,1,ALMERE
913,-1715,1,ALMERE
3374,1598,1,ALMERE
2478,-4316,1,ALMERE
3419,-6903,1,ALMERE
1225,-4141,1,ALMERE
1439,1674,1,ALMERE
434,-2936,1,ALMERE
1713,-4779,1,ALMERE
364,-86,1,ALMERE
308,-1184,1,ALMERE
2532,-8886,1,ALMERE
3218,35,1,ALMERE
351,-252,1,ALMERE
151,205,1,ALMERE
2478,-4316,1,ALMERE
737,-656,1,ALMERE
10,-810,1,ALMERE
3727,-1058,1,ALMERE
3334,-1814,1,ALMERE
1053,401,1,ALMERE
2914,-601,1,ALMERE
2214,-3326,1,ALMERE
833,-2753,1,ALMERE
1966,-2493,1,ALMERE
255,-1523,1,ALMERE
3709,-1051,1,ALMERE
937,-2142,1,ALMERE
1281,-1076,1,ALMERE
3789,-1736,1,ALMERE
2223,-17,1,ALMERE
3749,1053,1,ALMERE
951,1821,1,ALMERE
2248,1105,1,ALMERE
2652,328,1,ALMERE
2300,-804,1,ALMERE
293,-227,1,ALMERE
648,-1400,1,ALMERE
2465,-829,1,ALMERE
3571,1838,1,ALMERE
3212,-2723,1,ALMERE
144,-626,1,ALMERE
583,32069,1,ALMERE
2319,-2726,1,ALMERE
2069,-923,1,ALMERE
1460,-953,1,ALMERE
1973,758,1,ALMERE
2521,-1812,1,ALMERE
1376,-785,1,ALMERE
1280,311,1,ALMERE
1065,-1041,1,ALMERE
1326,-2445,1,ALMERE
2806,-952,1,ALMERE
1775,-556,1,ALMERE
2809,45,1,ALMERE
3066,-1335,1,ALMERE
3650,654,1,ALMERE
2581,1387,1,ALMERE
106,-57,1,ALMERE
3470,4928,1,ALMERE
795,-1918,1,ALMERE
3337,-44,1,ALMERE
422,-61,1,ALMERE
2251,-141,1,ALMERE
3091,-488,1,ALMERE
814,2055,1,ALMERE
65,-455,1,ALMERE
2508,-1273,1,ALMERE
3678,-652,1,ALMERE
158,-1013,1,ALMERE
1959,694,1,ALMERE
2346,-6521,1,ALMERE
143,-1279,1,ALMERE
342,-6088,1,ALMERE
2086,-376,1,ALMERE
541,17832,1,ALMERE
641,4023,1,ALMERE
2823,-50,1,ALMERE
2253,1477,1,ALMERE
3649,-554,1,ALMERE
3414,275,1,ALMERE
3601,-1919,1,ALMERE
1978,-1240,1,ALMERE
2796,-3103,1,ALMERE
350,1646,1,ALMERE
1454,-1253,1,ALMERE
2475,-2761,1,ALMERE
3470,4928,1,ALMERE
2477,-790,1,ALMERE
3166,242,1,ALMERE
3210,-2174,1,ALMERE
431,-1590,1,ALMERE
3524,17622,1,ALMERE
915,419,1,ALMERE
3678,-652,1,ALMERE
3291,-3399,1,ALMERE
3526,9103,1,ALMERE
91,-1341,1,ALMERE
1386,-303,1,ALMERE
1629,-619,1,ALMERE
1788,-115,1,ALMERE
2785,-2616,1,ALMERE
3242,9,1,ALMERE
981,964,1,ALMERE
1193,681,1,ALMERE
3527,7039,1,ALMERE
279,-462,1,ALMERE
800,-3676,1,ALMERE
2813,921,1,ALMERE
1715,-429,1,ALMERE
3109,-3702,1,ALMERE
2699,-4020,1,ALMERE
1998,-2535,1,ALMERE
2835,-1074,1,ALMERE
3926,1853,1,ALMERE
2768,-211,1,ALMERE
3626,873,1,ALMERE
2905,-1602,1,ALMERE
551,873,1,ALMERE
2976,-1170,1,ALMERE
1083,1418,1,ALMERE
3943,-1407,1,ALMERE
2475,-2761,1,ALMERE
3592,-981,1,ALMERE
2301,2713,1,ALMERE
2139,-2673,1,ALMERE
361,-1499,1,ALMERE
484,1080,1,ALMERE
3225,-1662,1,ALMERE
171,-517,1,ALMERE
3736,-1295,1,ALMERE
242,43,1,ALMERE
336,-3431,1,ALMERE
3399,-19535,1,ALMERE
3080,156,1,ALMERE
1810,-847,1,ALMERE
806,-45,1,ALMERE
351,-252,1,ALMERE
295,-1394,1,ALMERE
3670,-541,1,ALMERE
1710,-2548,1,ALMERE
795,-1918,1,ALMERE
646,-723,1,ALMERE
187,-521,1,ALMERE
610,992,1,ALMERE
3419,-6903,1,ALMERE
1959,694,1,ALMERE
470,16,1,ALMERE
2304,-2204,1,ALMERE
1611,-539,1,ALMERE
1892,779,1,ALMERE
430,196,1,ALMERE
2925,-738,1,ALMERE
3639,-1461,1,ALMERE
2583,72,1,ALMERE
2542,-2497,1,ALMERE
3671,-49,1,ALMERE
246,-1031,1,ALMERE
559,385,1,ALMERE
3344,-665,1,ALMERE
2229,2577,1,ALMERE
993,4794,1,ALMERE
3633,6270,1,ALMERE
3015,-1891,1,ALMERE
458,1995,1,ALMERE
2750,-147,1,ALMERE
1377,-992,1,ALMERE
213,-651,1,ALMERE
850,-787,1,ALMERE
1889,-363,1,ALMERE
3742,-952,1,ALMERE
1627,-2083,1,ALMERE
1552,907,1,ALMERE
2058,1116,1,ALMERE
613,-998,1,ALMERE
844,1753,1,ALMERE
815,2190,1,ALMERE
2309,6472,1,ALMERE
1574,688,1,ALMERE
2698,-1990,1,ALMERE
465,-2797,1,ALMERE
3140,1351,1,ALMERE
405,-1504,1,ALMERE
3871,-378,1,ALMERE
3650,654,1,ALMERE
1406,411,1,ALMERE
2985,1361,1,ALMERE
831,-2942,1,ALMERE
1275,-1023,1,ALMERE
2825,1787,1,ALMERE
2308,10059,1,ALMERE
1818,-1419,1,ALMERE
3831,-2066,1,ALMERE
132,0,1,ALMERE
3682,-1372,1,ALMERE
2942,-1366,1,ALMERE
1780,-1242,1,ALMERE
2978,7163,1,ALMERE
3642,216,1,ALMERE
1687,2165,1,ALMERE
1729,-1224,1,ALMERE
3885,1035,1,ALMERE
1746,-4605,1,ALMERE
3018,1572,1,ALMERE
117,-5429,1,ALMERE
1176,-418,1,ALMERE
1917,-2082,1,ALMERE
3997,-12109,1,ALMERE
824,-670,1,ALMERE
3291,-3399,1,ALMERE
12,-1740,1,ALMERE
945,-643,1,ALMERE
3495,551,1,ALMERE
1978,-1240,1,ALMERE
1215,-329,1,ALMERE
3596,-339,1,ALMERE
2686,-1932,1,ALMERE
3129,-1116,1,ALMERE
2956,-2458,1,ALMERE
1008,-1050,1,ALMERE
619,-1689,1,ALMERE
757,-13313,1,ALMERE
1660,-2481,1,ALMERE
2168,831,1,ALMERE
3048,1614,1,ALMERE
1998,-2535,1,ALMERE
769,-2765,1,ALMERE
3478,1468,1,ALMERE
1827,-2506,1,ALMERE
2804,-182,1,ALMERE
734,548,1,ALMERE
3044,5468,1,ALMERE
3172,-391,1,ALMERE
1206,-16864,1,ALMERE
1311,1821,1,ALMERE
149,620,1,ALMERE
3269,-2171,1,ALMERE
155,-441,1,ALMERE
2192,2774,1,ALMERE
417,-470,1,ALMERE
1256,4922,1,ALMERE
3055,1308,1,ALMERE
1977,-1038,1,ALMERE
1993,-1009,1,ALMERE
3679,-1949,1,ALMERE
2275,1583,1,ALMERE
1948,2124,1,ALMERE
799,-2622,1,ALMERE
2588,7549,1,ALMERE
3595,-295,1,ALMERE
2050,-3656,1,ALMERE
2526,-1848,1,ALMERE
427,3646,1,ALMERE
3493,2143,1,ALMERE
89,-278,1,ALMERE
3673,745,1,ALMERE
3802,-234,1,ALMERE
85,-535,1,ALMERE
929,310,1,ALMERE
1106,-379,1,ALMERE
1887,-1966,1,ALMERE
2091,5217,1,ALMERE
1087,651,1,ALMERE
313,-3684,1,ALMERE
197,-616,1,ALMERE
2915,1998,1,ALMERE
1119,-1855,1,ALMERE
832,-3555,1,ALMERE
2742,-1907,1,ALMERE
289,-1338,1,ALMERE
2054,-11494,1,ALMERE
162,-691,1,ALMERE
2604,-2986,1,ALMERE
205,-131,1,ALMERE
407,-1436,1,ALMERE
3087,2417,1,ALMERE
3570,1439,1,ALMERE
2783,-1078,1,ALMERE
3744,-1796,1,ALMERE
3006,-1377,1,ALMERE
1680,76,1,ALMERE
747,-665,1,ALMERE
879,-756,1,ALMERE
2583,72,1,ALMERE
344,-1904,1,ALMERE
3793,-2903,1,ALMERE
3829,-20078,1,ALMERE
2794,-1990,1,ALMERE
3584,961,1,ALMERE
568,3460,1,ALMERE
3523,19818,1,ALMERE
3810,-1553,1,ALMERE
1591,-1243,1,ALMERE
1661,-1080,1,ALMERE
1207,-16059,1,ALMERE
3313,-1328,1,ALMERE
753,481,1,ALMERE
1527,-1596,1,ALMERE
3218,35,1,ALMERE
1741,-477,1,ALMERE
2295,597,1,ALMERE
1675,-285,1,ALMERE
1495,-801,1,ALMERE
3183,-415,1,ALMERE
757,-13313,1,ALMERE
1369,320,1,ALMERE
430,196,1,ALMERE
879,-756,1,ALMERE
157,-42,1,ALMERE
989,723,1,ALMERE
794,-985,1,ALMERE
3538,1004,1,ALMERE
616,-825,1,ALMERE
2308,10059,1,ALMERE
2100,2640,1,ALMERE
1203,-8495,1,ALMERE
3096,-1087,1,ALMERE
773,-397,1,ALMERE
3381,-2331,1,ALMERE
2267,370,1,ALMERE
3912,563,1,ALMERE
3654,-601,1,ALMERE
1700,-514,1,ALMERE
2254,-20944,1,ALMERE
2290,-436,1,ALMERE
2093,-1669,1,ALMERE
3093,136,1,ALMERE
