original_index,delta,period,city
4755,-159,1,UTRECHT
5479,-427,1,UTRECHT
1899,-965,1,UTRECHT
1985,-976,1,UTRECHT
2526,-6068,1,UTRECHT
4732,-891,1,UTRECHT
4320,950,1,UTRECHT
525,-2254,1,UTRECHT
4074,-781,1,UTRECHT
5078,233,1,UTRECHT
4789,-13622,1,UTRECHT
2340,1752,1,UTRECHT
3472,1686,1,UTRECHT
2565,-1380,1,UTRECHT
3114,484,1,UTRECHT
229,11205,1,UTRECHT
3183,840,1,UTRECHT
1393,-492,1,UTRECHT
4371,-24,1,UTRECHT
2530,-1586,1,UTRECHT
1799,1233,1,UTRECHT
4944,-291,1,UTRECHT
152,-1020,1,UTRECHT
1862,568,1,UTRECHT
1281,24,1,UTRECHT
4665,-675,1,UTRECHT
4220,89,1,UTRECHT
2149,-94,1,UTRECHT
704,-128,1,UTRECHT
3941,-627,1,UTRECHT
3399,-1234,1,UTRECHT
3369,1236,1,UTRECHT
4025,1070,1,UTRECHT
5018,302,1,UTRECHT
4659,889,1,UTRECHT
4965,-4579,1,UTRECHT
3443,-36,1,UTRECHT
317,970,1,UTRECHT
1022,-678,1,UTRECHT
2512,1218,1,UTRECHT
3436,520,1,UTRECHT
553,-1132,1,UTRECHT
3493,1638,1,UTRECHT
3409,-58,1,UTRECHT
5353,-536,1,UTRECHT
2803,8540,1,UTRECHT
3688,-6,1,UTRECHT
121,1567,1,UTRECHT
2277,390,1,UTRECHT
1064,592,1,UTRECHT
4825,1555,1,UTRECHT
2585,-1498,1,UTRECHT
470,-1742,1,UTRECHT
2275,1119,1,UTRECHT
1131,-307,1,UTRECHT
4193,1241,1,UTRECHT
2787,-2026,1,UTRECHT
1001,-2179,1,UTRECHT
2998,218,1,UTRECHT
5354,-1016,1,UTRECHT
2140,-569,1,UTRECHT
2743,-21,1,UTRECHT
823,190,1,UTRECHT
216,-26068,1,UTRECHT
4746,-4317,1,UTRECHT
5125,-1677,1,UTRECHT
5425,3739,1,UTRECHT
1444,53,1,UTRECHT
4786,1442,1,UTRECHT
666,-1057,1,UTRECHT
603,953,1,UTRECHT
4699,-723,1,UTRECHT
1829,7039,1,UTRECHT
576,-74,1,UTRECHT
2083,863,1,UTRECHT
3551,2683,1,UTRECHT
5456,1598,1,UTRECHT
4757,2164,1,UTRECHT
1872,-293,1,UTRECHT
3484,-1941,1,UTRECHT
5458,634,1,UTRECHT
100,-391,1,UTRECHT
4928,192,1,UTRECHT
4889,1716,1,UTRECHT
461,-340,1,UTRECHT
4679,470,1,UTRECHT
4458,-642,1,UTRECHT
4010,-757,1,UTRECHT
2878,2837,1,UTRECHT
2566,-2029,1,UTRECHT
1791,-298,1,UTRECHT
2642,-644,1,UTRECHT
594,2066,1,UTRECHT
1240,-768,1,UTRECHT
3932,5697,1,UTRECHT
3213,-191,1,UTRECHT
5094,-2950,1,UTRECHT
4945,556,1,UTRECHT
673,-801,1,UTRECHT
2021,1738,1,UTRECHT
4517,-403,1,UTRECHT
936,-258,1,UTRECHT
2424,-4207,1,UTRECHT
3284,1355,1,UTRECHT
794,1617,1,UTRECHT
4615,805,1,UTRECHT
1628,-214,1,UTRECHT
2335,-2806,1,UTRECHT
362,-9096,1,UTRECHT
3583,-72,1,UTRECHT
1194,3959,1,UTRECHT
2133,-603,1,UTRECHT
905,5393,1,UTRECHT
4684,-1138,1,UTRECHT
1156,-402,1,UTRECHT
1471,2257,1,UTRECHT
4573,-2111,1,UTRECHT
3354,1744,1,UTRECHT
468,1992,1,UTRECHT
868,796,1,UTRECHT
1759,-713,1,UTRECHT
4719,-1730,1,UTRECHT
4533,592,1,UTRECHT
2785,-1565,1,UTRECHT
1589,525,1,UTRECHT
1942,1289,1,UTRECHT
1171,-2147,1,UTRECHT
859,-11222,1,UTRECHT
3204,1772,1,UTRECHT
5318,631,1,UTRECHT
1830,-803,1,UTRECHT
4163,-1233,1,UTRECHT
2985,75,1,UTRECHT
5390,714,1,UTRECHT
3560,-1639,1,UTRECHT
2502,1268,1,UTRECHT
4739,-2854,1,UTRECHT
2736,-631,1,UTRECHT
2664,2391,1,UTRECHT
4730,-2351,1,UTRECHT
3581,-619,1,UTRECHT
2931,-4157,1,UTRECHT
1032,-1711,1,UTRECHT
1600,5518,1,UTRECHT
3432,1997,1,UTRECHT
2600,-2563,1,UTRECHT
3954,-7440,1,UTRECHT
5490,-47,1,UTRECHT
3984,1319,1,UTRECHT
324,-2209,1,UTRECHT
678,-1100,1,UTRECHT
4939,-215,1,UTRECHT
563,312,1,UTRECHT
1732,-269,1,UTRECHT
3711,-853,1,UTRECHT
3987,762,1,UTRECHT
2140,-569,1,UTRECHT
349,-2490,1,UTRECHT
2265,-983,1,UTRECHT
1650,-1562,1,UTRECHT
118,54,1,UTRECHT
3138,3561,1,UTRECHT
1206,-586,1,UTRECHT
1609,-650,1,UTRECHT
2351,-1161,1,UTRECHT
4368,466,1,UTRECHT
136,-334,1,UTRECHT
2962,1024,1,UTRECHT
3887,5236,1,UTRECHT
1000,-342,1,UTRECHT
2794,33,1,UTRECHT
334,-1772,1,UTRECHT
263,3150,1,UTRECHT
21,-12921,1,UTRECHT
2476,-1024,1,UTRECHT
2173,-1190,1,UTRECHT
4909,-630,1,UTRECHT
4059,1994,1,UTRECHT
834,-2942,1,UTRECHT
2999,2529,1,UTRECHT
393,-4847,1,UTRECHT
5470,1120,1,UTRECHT
3187,1147,1,UTRECHT
875,-1026,1,UTRECHT
1341,-1259,1,UTRECHT
5055,-3445,1,UTRECHT
2331,-9,1,UTRECHT
3066,-6150,1,UTRECHT
618,-28,1,UTRECHT
3453,83,1,UTRECHT
3214,856,1,UTRECHT
4898,-3857,1,UTRECHT
5020,-878,1,UTRECHT
39,7127,1,UTRECHT
115,-72,1,UTRECHT
3899,-575,1,UTRECHT
444,187,1,UTRECHT
2337,-339,1,UTRECHT
2744,-473,1,UTRECHT
4018,-432,1,UTRECHT
3993,-993,1,UTRECHT
2251,341,1,UTRECHT
3498,-348,1,UTRECHT
2763,1012,1,UTRECHT
4042,2015,1,UTRECHT
5429,1657,1,UTRECHT
3651,-1225,1,UTRECHT
4962,1421,1,UTRECHT
3953,1502,1,UTRECHT
5307,-1294,1,UTRECHT
1164,-2884,1,UTRECHT
4523,2155,1,UTRECHT
887,-53,1,UTRECHT
3285,1499,1,UTRECHT
1503,103,1,UTRECHT
4713,-5690,1,UTRECHT
4643,-2987,1,UTRECHT
4483,856,1,UTRECHT
2929,-811,1,UTRECHT
140,-1477,1,UTRECHT
3552,-353,1,UTRECHT
2279,2578,1,UTRECHT
3913,-660,1,UTRECHT
357,1858,1,UTRECHT
4608,-331,1,UTRECHT
1261,-595,1,UTRECHT
3053,-776,1,UTRECHT
5351,-473,1,UTRECHT
1275,-137,1,UTRECHT
2973,-1076,1,UTRECHT
2690,-8951,1,UTRECHT
2717,-1344,1,UTRECHT
4874,4034,1,UTRECHT
4352,3377,1,UTRECHT
3372,-2394,1,UTRECHT
1749,-38965,1,UTRECHT
1896,-2523,1,UTRECHT
1850,995,1,UTRECHT
3928,-1861,1,UTRECHT
4491,1225,1,UTRECHT
1533,-3012,1,UTRECHT
3135,3089,1,UTRECHT
2468,-1345,1,UTRECHT
4438,2459,1,UTRECHT
1266,-1412,1,UTRECHT
3034,378,1,UTRECHT
3125,1284,1,UTRECHT
1923,-126,1,UTRECHT
3075,-2608,1,UTRECHT
852,2574,1,UTRECHT
1661,-211,1,UTRECHT
1637,-884,1,UTRECHT
2837,-624,1,UTRECHT
705,176,1,UTRECHT
4218,7757,1,UTRECHT
2499,198,1,UTRECHT
5165,1822,1,UTRECHT
746,1721,1,UTRECHT
3386,-1669,1,UTRECHT
1737,-1301,1,UTRECHT
2383,835,1,UTRECHT
944,-69,1,UTRECHT
1228,-416,1,UTRECHT
2528,-1601,1,UTRECHT
612,-671,1,UTRECHT
4743,-1634,1,UTRECHT
5085,-17495,1,UTRECHT
4737,34,1,UTRECHT
2963,1914,1,UTRECHT
2169,-1013,1,UTRECHT
4599,1850,1,UTRECHT
4000,1801,1,UTRECHT
2335,-2806,1,UTRECHT
1196,-6910,1,UTRECHT
5246,-203,1,UTRECHT
324,-2209,1,UTRECHT
589,-1492,1,UTRECHT
4419,1967,1,UTRECHT
1123,-943,1,UTRECHT
4382,2181,1,UTRECHT
3917,86,1,UTRECHT
1886,1951,1,UTRECHT
1493,1507,1,UTRECHT
4892,-1687,1,UTRECHT
2841,349,1,UTRECHT
3121,666,1,UTRECHT
757,-1365,1,UTRECHT
1912,-3512,1,UTRECHT
4116,-1127,1,UTRECHT
1354,-435,1,UTRECHT
4073,-321,1,UTRECHT
3197,1100,1,UTRECHT
398,-1106,1,UTRECHT
4371,-24,1,UTRECHT
3766,-837,1,UTRECHT
444,187,1,UTRECHT
5125,-1677,1,UTRECHT
2645,66,1,UTRECHT
5193,1780,1,UTRECHT
2911,-3330,1,UTRECHT
2767,2875,1,UTRECHT
1256,-2414,1,UTRECHT
269,-7089,1,UTRECHT
1896,-2523,1,UTRECHT
428,-127,1,UTRECHT
1386,430,1,UTRECHT
309,3058,1,UTRECHT
2784,-1339,1,UTRECHT
2842,7679,1,UTRECHT
4834,14542,1,UTRECHT
151,2690,1,UTRECHT
3842,823,1,UTRECHT
4530,1859,1,UTRECHT
3913,-660,1,UTRECHT
2765,5170,1,UTRECHT
1981,2129,1,UTRECHT
3424,-1009,1,UTRECHT
729,-1903,1,UTRECHT
5048,414,1,UTRECHT
2599,-636,1,UTRECHT
3134,1288,1,UTRECHT
2624,4757,1,UTRECHT
949,530,1,UTRECHT
5020,-878,1,UTRECHT
3088,2200,1,UTRECHT
3398,-1228,1,UTRECHT
1748,-17608,1,UTRECHT
3923,212,1,UTRECHT
4412,-212,1,UTRECHT
3373,-1131,1,UTRECHT
443,-1306,1,UTRECHT
2612,-629,1,UTRECHT
4346,-362,1,UTRECHT
4421,-711,1,UTRECHT
1519,837,1,UTRECHT
5253,-586,1,UTRECHT
4321,134,1,UTRECHT
709,-1086,1,UTRECHT
742,-1425,1,UTRECHT
119,1556,1,UTRECHT
1576,1608,1,UTRECHT
4938,126,1,UTRECHT
3970,-436,1,UTRECHT
4525,460,1,UTRECHT
30,-39550,1,UTRECHT
4955,-188,1,UTRECHT
4289,-1273,1,UTRECHT
4596,-2276,1,UTRECHT
1780,1346,1,UTRECHT
1936,-1175,1,UTRECHT
5200,771,1,UTRECHT
4643,-2987,1,UTRECHT
288,12185,1,UTRECHT
2732,-1070,1,UTRECHT
3608,-1071,1,UTRECHT
584,2862,1,UTRECHT
3112,851,1,UTRECHT
3141,597,1,UTRECHT
1480,-1727,1,UTRECHT
3158,5443,1,UTRECHT
3202,1250,1,UTRECHT
1109,566,1,UTRECHT
967,361,1,UTRECHT
4710,-7640,1,UTRECHT
941,365,1,UTRECHT
240,3284,1,UTRECHT
131,-8935,1,UTRECHT
4334,-230,1,UTRECHT
3231,-3153,1,UTRECHT
2810,3987,1,UTRECHT
3996,1415,1,UTRECHT
4140,-390,1,UTRECHT
1977,-1144,1,UTRECHT
3130,1359,1,UTRECHT
3853,-323,1,UTRECHT
5388,-128,1,UTRECHT
1923,-126,1,UTRECHT
2178,-81,1,UTRECHT
468,1992,1,UTRECHT
3849,-1756,1,UTRECHT
1667,362,1,UTRECHT
1918,-686,1,UTRECHT
2438,-1532,1,UTRECHT
4006,2304,1,UTRECHT
1669,-260,1,UTRECHT
4215,-370,1,UTRECHT
747,1034,1,UTRECHT
5013,1417,1,UTRECHT
2364,-551,1,UTRECHT
1529,689,1,UTRECHT
2866,11453,1,UTRECHT
3571,-1562,1,UTRECHT
192,-2980,1,UTRECHT
44,1635,1,UTRECHT
1016,-728,1,UTRECHT
4516,596,1,UTRECHT
4947,3657,1,UTRECHT
2049,-1190,1,UTRECHT
5348,124,1,UTRECHT
3607,3222,1,UTRECHT
4006,2304,1,UTRECHT
4930,993,1,UTRECHT
4375,1287,1,UTRECHT
3233,-82,1,UTRECHT
3822,565,1,UTRECHT
1591,351,1,UTRECHT
543,-663,1,UTRECHT
5453,9502,1,UTRECHT
4025,1070,1,UTRECHT
3168,2825,1,UTRECHT
1176,-1059,1,UTRECHT
1988,1925,1,UTRECHT
4415,-1291,1,UTRECHT
2711,228,1,UTRECHT
1855,465,1,UTRECHT
5483,1910,1,UTRECHT
4206,-220,1,UTRECHT
3335,-3590,1,UTRECHT
5223,1894,1,UTRECHT
1696,-7761,1,UTRECHT
1585,445,1,UTRECHT
4240,-1083,1,UTRECHT
280,-5299,1,UTRECHT
201,4475,1,UTRECHT
1878,434,1,UTRECHT
4661,-646,1,UTRECHT
1629,-1638,1,UTRECHT
307,-3983,1,UTRECHT
2195,-676,1,UTRECHT
5459,4142,1,UTRECHT
2826,-437,1,UTRECHT
2053,-382,1,UTRECHT
3378,-9603,1,UTRECHT
4843,6850,1,UTRECHT
4111,26266,1,UTRECHT
3359,652,1,UTRECHT
3157,1769,1,UTRECHT
4620,-1488,1,UTRECHT
3635,-799,1,UTRECHT
3652,-1878,1,UTRECHT
782,-255,1,UTRECHT
998,-3580,1,UTRECHT
2991,1633,1,UTRECHT
5112,-5090,1,UTRECHT
3028,-265,1,UTRECHT
5361,-881,1,UTRECHT
2829,-1226,1,UTRECHT
5289,-151,1,UTRECHT
2290,-616,1,UTRECHT
4701,511,1,UTRECHT
1073,-445,1,UTRECHT
624,546,1,UTRECHT
4549,-16190,1,UTRECHT
4127,31,1,UTRECHT
5346,-781,1,UTRECHT
4454,-492,1,UTRECHT
3111,1176,1,UTRECHT
46,-15988,1,UTRECHT
5286,-2345,1,UTRECHT
1935,-1423,1,UTRECHT
2901,-350,1,UTRECHT
1678,-467,1,UTRECHT
3509,2199,1,UTRECHT
2604,-871,1,UTRECHT
1963,-111,1,UTRECHT
2531,-2228,1,UTRECHT
4050,-2237,1,UTRECHT
2833,4189,1,UTRECHT
3900,-5045,1,UTRECHT
2182,-3611,1,UTRECHT
4537,-72,1,UTRECHT
3373,-1131,1,UTRECHT
2010,-997,1,UTRECHT
5005,-2263,1,UTRECHT
4463,2260,1,UTRECHT
649,-3920,1,UTRECHT
1496,-76,1,UTRECHT
1543,-7766,1,UTRECHT
2021,1738,1,UTRECHT
5468,-511,1,UTRECHT
114,2056,1,UTRECHT
958,-517,1,UTRECHT
3557,-530,1,UTRECHT
1409,-459,1,UTRECHT
662,-2647,1,UTRECHT
739,-671,1,UTRECHT
848,5197,1,UTRECHT
3501,1004,1,UTRECHT
729,-1903,1,UTRECHT
1999,208,1,UTRECHT
1941,-374,1,UTRECHT
4097,-1906,1,UTRECHT
1718,17764,1,UTRECHT
3647,-1089,1,UTRECHT
918,3113,1,UTRECHT
1805,92,1,UTRECHT
3468,989,1,UTRECHT
939,769,1,UTRECHT
1653,-758,1,UTRECHT
645,371,1,UTRECHT
4343,2149,1,UTRECHT
4681,-1816,1,UTRECHT
1405,1142,1,UTRECHT
1506,1385,1,UTRECHT
2931,-4157,1,UTRECHT
4528,-1506,1,UTRECHT
3624,1061,1,UTRECHT
2462,-549,1,UTRECHT
1648,-609,1,UTRECHT
4767,-2403,1,UTRECHT
614,-441,1,UTRECHT
766,2077,1,UTRECHT
2398,327,1,UTRECHT
2597,-325,1,UTRECHT
2082,-2241,1,UTRECHT
3155,1200,1,UTRECHT
1483,608,1,UTRECHT
3388,-558,1,UTRECHT
1839,-441,1,UTRECHT
1081,421,1,UTRECHT
411,2453,1,UTRECHT
1789,515,1,UTRECHT
1667,362,1,UTRECHT
181,-1502,1,UTRECHT
5457,514,1,UTRECHT
4205,-1153,1,UTRECHT
4250,130,1,UTRECHT
2502,1268,1,UTRECHT
3751,22,1,UTRECHT
971,887,1,UTRECHT
189,-654,1,UTRECHT
1451,1401,1,UTRECHT
4139,820,1,UTRECHT
1441,-479,1,UTRECHT
5040,1338,1,UTRECHT
3485,715,1,UTRECHT
1664,-534,1,UTRECHT
249,1763,1,UTRECHT
4894,-17,1,UTRECHT
3596,-226,1,UTRECHT
1261,-595,1,UTRECHT
2213,190,1,UTRECHT
4694,5381,1,UTRECHT
5115,-10560,1,UTRECHT
3445,-144,1,UTRECHT
503,1694,1,UTRECHT
3768,6402,1,UTRECHT
1807,-1300,1,UTRECHT
1902,-784,1,UTRECHT
59,760,1,UTRECHT
3706,686,1,UTRECHT
1319,506,1,UTRECHT
1995,234,1,UTRECHT
4649,-1852,1,UTRECHT
3622,-39,1,UTRECHT
4484,860,1,UTRECHT
4328,-841,1,UTRECHT
843,-985,1,UTRECHT
3054,-4090,1,UTRECHT
870,596,1,UTRECHT
3485,715,1,UTRECHT
3670,516,1,UTRECHT
2985,75,1,UTRECHT
4528,-1506,1,UTRECHT
2712,-2474,1,UTRECHT
4432,312,1,UTRECHT
769,3956,1,UTRECHT
5208,6,1,UTRECHT
1276,914,1,UTRECHT
4743,-1634,1,UTRECHT
552,-453,1,UTRECHT
2765,5170,1,UTRECHT
5352,-1053,1,UTRECHT
3783,14216,1,UTRECHT
241,-2151,1,UTRECHT
1972,2187,1,UTRECHT
2258,1486,1,UTRECHT
5030,2156,1,UTRECHT
2815,3170,1,UTRECHT
4271,1597,1,UTRECHT
5217,-4804,1,UTRECHT
2212,4795,1,UTRECHT
1136,-621,1,UTRECHT
3418,1007,1,UTRECHT
660,1518,1,UTRECHT
1361,-401,1,UTRECHT
5090,5191,1,UTRECHT
3070,-1924,1,UTRECHT
3230,-998,1,UTRECHT
57,3821,1,UTRECHT
3217,197,1,UTRECHT
596,-4008,1,UTRECHT
1122,70,1,UTRECHT
3975,2880,1,UTRECHT
1720,7226,1,UTRECHT
3592,-1343,1,UTRECHT
2479,-1104,1,UTRECHT
1565,-3067,1,UTRECHT
3165,1021,1,UTRECHT
2014,29965,1,UTRECHT
4667,-2682,1,UTRECHT
3534,-644,1,UTRECHT
579,-391,1,UTRECHT
80,10937,1,UTRECHT
1986,-696,1,UTRECHT
2255,89,1,UTRECHT
2312,291,1,UTRECHT
5239,-2185,1,UTRECHT
4411,-790,1,UTRECHT
3316,340,1,UTRECHT
4648,1561,1,UTRECHT
4761,-2056,1,UTRECHT
3913,-660,1,UTRECHT
448,469,1,UTRECHT
125,-2343,1,UTRECHT
476,88,1,UTRECHT
184,290,1,UTRECHT
4661,-646,1,UTRECHT
2884,60,1,UTRECHT
242,-2370,1,UTRECHT
435,-982,1,UTRECHT
1753,-10994,1,UTRECHT
5092,2881,1,UTRECHT
2334,143,1,UTRECHT
4056,695,1,UTRECHT
310,2391,1,UTRECHT
1423,-69,1,UTRECHT
2741,561,1,UTRECHT
752,-685,1,UTRECHT
576,-74,1,UTRECHT
5065,-1192,1,UTRECHT
37,6153,1,UTRECHT
4812,1546,1,UTRECHT
2699,-12295,1,UTRECHT
917,827,1,UTRECHT
1616,-582,1,UTRECHT
959,-1497,1,UTRECHT
627,2457,1,UTRECHT
657,866,1,UTRECHT
3715,-8094,1,UTRECHT
4111,26266,1,UTRECHT
4605,-617,1,UTRECHT
1855,465,1,UTRECHT
2145,-708,1,UTRECHT
144,-1290,1,UTRECHT
1130,252,1,UTRECHT
4429,-181,1,UTRECHT
4913,26,1,UTRECHT
844,472,1,UTRECHT
337,4660,1,UTRECHT
4944,-291,1,UTRECHT
1183,-463,1,UTRECHT
170,-13501,1,UTRECHT
1715,-255,1,UTRECHT
3087,169,1,UTRECHT
4303,6318,1,UTRECHT
3762,-1281,1,UTRECHT
3006,247,1,UTRECHT
3901,2791,1,UTRECHT
591,-719,1,UTRECHT
1336,822,1,UTRECHT
5218,431,1,UTRECHT
5203,-780,1,UTRECHT
1044,-529,1,UTRECHT
4963,-115,1,UTRECHT
2966,1368,1,UTRECHT
4537,-72,1,UTRECHT
2091,-1430,1,UTRECHT
3465,124,1,UTRECHT
5036,-2061,1,UTRECHT
4255,-130,1,UTRECHT
2615,-478,1,UTRECHT
874,-315,1,UTRECHT
4342,570,1,UTRECHT
4406,-1549,1,UTRECHT
4540,-1007,1,UTRECHT
4115,-3143,1,UTRECHT
1904,-1103,1,UTRECHT
4890,2878,1,UTRECHT
5034,-1349,1,UTRECHT
376,-1887,1,UTRECHT
1530,302,1,UTRECHT
1383,-1382,1,UTRECHT
2606,-1363,1,UTRECHT
4768,-1158,1,UTRECHT
2439,865,1,UTRECHT
680,746,1,UTRECHT
2368,366,1,UTRECHT
1218,-975,1,UTRECHT
5388,-128,1,UTRECHT
2978,1013,1,UTRECHT
5394,-3615,1,UTRECHT
3756,140,1,UTRECHT
4156,-852,1,UTRECHT
5234,1703,1,UTRECHT
2513,-51,1,UTRECHT
3308,4781,1,UTRECHT
1294,799,1,UTRECHT
687,-839,1,UTRECHT
1238,-1587,1,UTRECHT
5487,2012,1,UTRECHT
2420,-699,1,UTRECHT
5471,2571,1,UTRECHT
5296,67,1,UTRECHT
4626,-865,1,UTRECHT
4027,-735,1,UTRECHT
3432,1997,1,UTRECHT
3711,-853,1,UTRECHT
5187,2590,1,UTRECHT
4314,-2075,1,UTRECHT
372,-3632,1,UTRECHT
2847,1170,1,UTRECHT
3365,-529,1,UTRECHT
4626,-865,1,UTRECHT
102,-8843,1,UTRECHT
3808,-317,1,UTRECHT
428,-127,1,UTRECHT
2110,-3476,1,UTRECHT
783,477,1,UTRECHT
5362,-875,1,UTRECHT
4462,4239,1,UTRECHT
2292,745,1,UTRECHT
3589,374,1,UTRECHT
5291,-2,1,UTRECHT
2943,9901,1,UTRECHT
3048,-1013,1,UTRECHT
1735,-2198,1,UTRECHT
4424,1167,1,UTRECHT
4598,194,1,UTRECHT
938,-853,1,UTRECHT
890,137,1,UTRECHT
1182,613,1,UTRECHT
1146,136,1,UTRECHT
723,-493,1,UTRECHT
1945,-1951,1,UTRECHT
189,-654,1,UTRECHT
601,1209,1,UTRECHT
3593,-3618,1,UTRECHT
4391,2510,1,UTRECHT
3660,-313,1,UTRECHT
745,-369,1,UTRECHT
2091,-1430,1,UTRECHT
2540,-847,1,UTRECHT
4569,-911,1,UTRECHT
3082,1221,1,UTRECHT
2999,2529,1,UTRECHT
4836,6094,1,UTRECHT
2204,10238,1,UTRECHT
5300,2362,1,UTRECHT
1472,298,1,UTRECHT
2946,-1794,1,UTRECHT
4155,6514,1,UTRECHT
3073,368,1,UTRECHT
2100,-1333,1,UTRECHT
4608,-331,1,UTRECHT
4656,3250,1,UTRECHT
3039,1432,1,UTRECHT
1664,-534,1,UTRECHT
1698,-74,1,UTRECHT
443,-1306,1,UTRECHT
2639,419,1,UTRECHT
4299,-7107,1,UTRECHT
1706,-17,1,UTRECHT
4594,1792,1,UTRECHT
1454,-270,1,UTRECHT
3110,621,1,UTRECHT
1909,238,1,UTRECHT
1131,-307,1,UTRECHT
2023,840,1,UTRECHT
1192,5182,1,UTRECHT
3779,-1263,1,UTRECHT
3189,368,1,UTRECHT
862,5251,1,UTRECHT
2957,429,1,UTRECHT
3983,-807,1,UTRECHT
4312,538,1,UTRECHT
4092,-548,1,UTRECHT
3913,-660,1,UTRECHT
2267,741,1,UTRECHT
1800,792,1,UTRECHT
1908,-684,1,UTRECHT
5066,1082,1,UTRECHT
2452,-39,1,UTRECHT
1384,-736,1,UTRECHT
69,-20628,1,UTRECHT
3414,-157,1,UTRECHT
4574,-421,1,UTRECHT
1513,1373,1,UTRECHT
1750,-6623,1,UTRECHT
12,-8741,1,UTRECHT
254,-1269,1,UTRECHT
233,2872,1,UTRECHT
4202,-1409,1,UTRECHT
131,-8935,1,UTRECHT
4657,-1906,1,UTRECHT
5478,-1144,1,UTRECHT
4357,-4175,1,UTRECHT
3853,-323,1,UTRECHT
2047,-1047,1,UTRECHT
2726,-2666,1,UTRECHT
1990,-351,1,UTRECHT
4887,916,1,UTRECHT
4660,-2745,1,UTRECHT
4787,-6911,1,UTRECHT
2306,-1594,1,UTRECHT
5140,-3251,1,UTRECHT
5399,25779,1,UTRECHT
4622,-2566,1,UTRECHT
2079,-13031,1,UTRECHT
5374,1002,1,UTRECHT
2464,-2687,1,UTRECHT
3712,-951,1,UTRECHT
4397,2093,1,UTRECHT
3332,443,1,UTRECHT
3622,-39,1,UTRECHT
3426,-570,1,UTRECHT
2954,3204,1,UTRECHT
4056,695,1,UTRECHT
1292,1222,1,UTRECHT
104,15892,1,UTRECHT
3448,438,1,UTRECHT
5230,1331,1,UTRECHT
3841,-613,1,UTRECHT
2645,66,1,UTRECHT
3904,-3008,1,UTRECHT
2697,-597,1,UTRECHT
2005,-928,1,UTRECHT
3383,-1912,1,UTRECHT
2887,-1055,1,UTRECHT
2999,2529,1,UTRECHT
3541,-2557,1,UTRECHT
4211,-834,1,UTRECHT
1412,-350,1,UTRECHT
744,695,1,UTRECHT
1181,-1592,1,UTRECHT
1943,1598,1,UTRECHT
390,-1683,1,UTRECHT
605,-150,1,UTRECHT
1659,214,1,UTRECHT
1048,459,1,UTRECHT
2789,-1589,1,UTRECHT
3731,-1667,1,UTRECHT
695,-1427,1,UTRECHT
1140,-1894,1,UTRECHT
5335,-613,1,UTRECHT
4174,60,1,UTRECHT
2703,-10014,1,UTRECHT
3135,3089,1,UTRECHT
2943,9901,1,UTRECHT
3061,-2361,1,UTRECHT
1666,1321,1,UTRECHT
3470,-266,1,UTRECHT
4938,126,1,UTRECHT
3017,-5091,1,UTRECHT
2280,-1571,1,UTRECHT
4683,-1299,1,UTRECHT
4512,-80,1,UTRECHT
3295,5851,1,UTRECHT
3795,-964,1,UTRECHT
1356,-787,1,UTRECHT
3371,-2856,1,UTRECHT
5152,-740,1,UTRECHT
4442,194,1,UTRECHT
1902,-784,1,UTRECHT
53,-113,1,UTRECHT
2596,2356,1,UTRECHT
4835,10494,1,UTRECHT
2021,1738,1,UTRECHT
2192,-404,1,UTRECHT
1204,-270,1,UTRECHT
5386,209,1,UTRECHT
1099,43,1,UTRECHT
5429,1657,1,UTRECHT
927,-1089,1,UTRECHT
2091,-1430,1,UTRECHT
4434,-824,1,UTRECHT
4679,470,1,UTRECHT
302,2526,1,UTRECHT
1015,-629,1,UTRECHT
3077,-1396,1,UTRECHT
2637,430,1,UTRECHT
5231,2063,1,UTRECHT
2551,-6003,1,UTRECHT
251,10320,1,UTRECHT
5312,-3973,1,UTRECHT
4492,-1273,1,UTRECHT
446,1864,1,UTRECHT
587,556,1,UTRECHT
2711,228,1,UTRECHT
192,-2980,1,UTRECHT
1857,617,1,UTRECHT
4440,1502,1,UTRECHT
844,472,1,UTRECHT
4692,-692,1,UTRECHT
280,-5299,1,UTRECHT
5451,1120,1,UTRECHT
2666,2795,1,UTRECHT
3853,-323,1,UTRECHT
3329,342,1,UTRECHT
170,-13501,1,UTRECHT
868,796,1,UTRECHT
4857,-1656,1,UTRECHT
2875,24587,1,UTRECHT
1790,-1322,1,UTRECHT
946,-841,1,UTRECHT
1486,-1206,1,UTRECHT
3026,947,1,UTRECHT
3368,-6993,1,UTRECHT
2020,401,1,UTRECHT
5016,1741,1,UTRECHT
5438,8744,1,UTRECHT
3600,-561,1,UTRECHT
5058,-1321,1,UTRECHT
3079,-3594,1,UTRECHT
165,-1421,1,UTRECHT
851,-968,1,UTRECHT
2666,2795,1,UTRECHT
1748,-17608,1,UTRECHT
2488,1888,1,UTRECHT
3008,242,1,UTRECHT
2858,9818,1,UTRECHT
4878,-2811,1,UTRECHT
2244,233,1,UTRECHT
2740,2472,1,UTRECHT
4559,-3005,1,UTRECHT
4203,-407,1,UTRECHT
843,-985,1,UTRECHT
5393,1928,1,UTRECHT
3801,1476,1,UTRECHT
2052,-367,1,UTRECHT
2245,7334,1,UTRECHT
573,-632,1,UTRECHT
4934,-35,1,UTRECHT
759,-2598,1,UTRECHT
5264,-1973,1,UTRECHT
1780,1346,1,UTRECHT
693,-41,1,UTRECHT
2756,-2219,1,UTRECHT
